_id,quantity_cases,quantity_units,item,order
1376,0,24,64,563
1377,2,0,332,564
1378,2,0,332,565
1379,2,0,332,566
1380,2,0,332,567
1381,2,0,332,568
1382,3,0,332,569
1383,1,0,332,570
1384,2,0,332,571
1385,2,0,332,572
1386,2,0,332,573
1387,4,0,332,574
1388,2,0,332,575
1389,3,0,332,576
1390,2,0,332,577
1391,2,0,332,578
1392,4,0,332,579
1393,2,0,332,580
1394,2,0,332,581
1395,1,0,332,582
1396,1,0,332,583
1397,0,25,85,584
1398,0,3,53,585
1399,0,2,43,586
1400,0,6,64,586
1401,0,2,91,586
1402,0,6,117,586
1403,0,2,63,586
1404,0,4,48,586
1405,1,12,43,587
1406,0,12,123,588
1407,0,1,390,589
1408,0,1,391,589
1409,0,1,140,591
1411,0,1,369,592
1412,0,10,137,593
1413,0,10,91,594
1414,0,10,43,594
1415,0,2,53,595
1416,0,10,91,595
1417,0,10,123,595
1418,0,1,108,596
1419,0,1,195,597
1420,3,0,332,598
1421,1,0,332,599
1422,1,0,332,600
1423,3,0,332,601
1424,1,0,332,602
1425,2,0,332,603
1426,3,0,332,604
1427,2,0,332,605
1428,1,0,332,606
1429,1,0,332,607
1430,1,0,332,608
1431,1,0,332,609
1432,3,0,332,610
1433,0,10,91,611
1434,0,10,43,611
1435,0,24,91,612
1436,0,24,123,612
1437,0,24,64,612
1438,0,24,53,612
1439,2,0,53,613
1440,1,0,123,614
1441,0,24,74,614
1442,0,25,22,615
1443,0,1,212,617
1444,0,1,215,617
1445,0,1,216,617
1446,0,1,218,617
1447,0,2,271,618
1448,2,0,53,619
1449,0,5,53,620
1450,0,24,64,621
1451,0,24,43,621
1452,0,1,239,622
1453,0,1,371,622
1454,0,1,418,622
1455,0,2,137,623
1456,0,24,74,624
1457,1,0,43,624
1458,0,4,53,625
1459,0,6,106,626
1460,1,0,74,626
1461,1,0,43,626
1462,1,0,53,626
1463,1,0,123,626
1464,3,26,64,627
1465,0,15,43,628
1466,1,6,48,628
1467,1,0,332,629
1468,3,0,332,630
1469,1,0,332,631
1470,2,0,332,632
1471,3,0,332,633
1472,1,0,332,634
1473,4,0,332,635
1474,1,0,332,636
1475,2,0,332,637
1476,2,0,332,638
1477,1,0,332,639
1478,2,0,332,640
1479,1,0,332,641
1480,1,0,332,642
1481,2,0,332,643
1482,3,0,332,644
1483,3,0,332,645
1484,1,0,332,646
1485,2,0,332,647
1486,3,0,332,648
1487,1,0,332,649
1488,1,0,332,650
1489,3,0,332,651
1490,1,0,332,652
1491,1,0,332,653
1492,3,0,332,654
1493,1,0,332,655
1494,2,0,332,656
1495,3,0,332,657
1496,1,0,332,658
1497,4,0,332,659
1498,1,0,332,660
1499,2,0,332,661
1500,2,0,332,662
1501,1,0,332,663
1502,2,0,332,664
1503,1,0,332,665
1504,1,0,332,666
1505,2,0,332,667
1506,3,0,332,668
1507,3,0,332,669
1508,1,0,332,670
1509,2,0,332,671
1510,3,0,332,672
1511,1,0,332,673
1512,1,0,332,674
1513,3,0,332,675
1514,2,0,332,677
1515,1,0,332,678
1516,3,0,332,679
1517,2,0,332,680
1518,1,0,332,681
1519,1,0,332,682
1520,3,0,332,683
1521,3,0,332,684
1522,1,0,332,685
1523,1,0,332,686
1524,2,0,332,687
1525,1,0,332,688
1526,3,0,332,689
1527,1,0,332,690
1528,4,0,332,691
1529,1,0,332,692
1530,1,0,332,693
1531,2,0,332,694
1532,2,0,332,695
1533,2,0,332,696
1534,3,0,332,697
1535,0,11,53,698
1536,0,6,43,699
1537,0,1,123,699
1538,0,1,64,699
1539,0,1,53,699
1540,0,1,91,699
1541,0,1,92,699
1542,0,11,53,700
1543,0,1,283,701
1544,0,1,436,701
1545,0,1,445,702
1546,0,1,446,702
1547,0,1,447,702
1548,0,3,427,702
1549,0,24,137,704
1550,1,2,123,705
1551,0,11,53,706
1552,0,16,118,707
1553,1,0,123,708
1554,0,24,64,709
1555,0,12,48,709
1556,0,48,32,709
1557,0,1,53,710
1558,0,46,43,711
1559,0,7,53,712
1560,1,2,123,713
1561,0,11,53,714
1562,0,16,118,715
1563,1,0,123,716
1564,0,24,64,717
1565,0,12,48,717
1566,0,48,32,717
1567,0,1,53,718
1568,0,46,43,719
1569,0,7,53,720
1570,0,1,444,721
1571,0,1,445,721
1572,0,1,446,721
1573,0,1,193,722
1574,0,25,89,724
1575,2,29,64,725
1576,0,1,91,726
1577,0,1,123,726
1578,0,1,74,726
1579,0,1,53,726
1580,0,1,445,727
1581,0,1,446,727
1582,0,1,447,727
1583,0,1,391,727
1584,0,1,392,727
1585,0,1,393,727
1586,0,1,348,727
1587,0,1,349,727
1588,0,1,350,727
1589,0,1,351,727
1591,1,0,332,728
1592,4,0,332,729
1593,1,0,332,730
1594,5,0,332,731
1595,3,0,332,732
1596,1,0,332,733
1597,2,0,332,734
1598,2,0,332,735
1599,1,0,332,736
1600,1,0,332,737
1601,1,0,332,738
1602,3,0,332,739
1603,1,0,332,740
1604,4,0,332,741
1605,1,0,332,742
1606,1,0,332,743
1607,1,0,332,744
1608,2,0,332,745
1609,2,0,332,746
1610,2,0,332,747
1611,3,0,332,748
1612,1,0,332,749
1613,2,0,332,750
1614,1,0,332,751
1615,2,0,332,752
1616,2,0,332,753
1617,2,0,332,754
1618,3,0,332,755
1619,4,0,332,756
1620,2,0,332,757
1621,1,0,332,758
1622,5,0,332,759
1623,1,0,332,760
1624,1,0,332,761
1625,2,0,332,762
1626,2,0,332,763
1627,4,0,332,764
1628,2,0,332,765
1629,3,0,332,766
1630,1,0,332,767
1631,1,0,332,768
1632,2,0,332,769
1633,2,0,332,770
1634,0,3,137,771
1635,0,1,137,772
1636,0,1,134,772
1637,0,1,348,773
1638,0,1,349,773
1639,0,1,350,773
1640,0,1,353,773
1641,0,1,354,773
1642,0,1,355,773
1643,0,1,447,773
1644,0,1,445,773
1645,0,1,446,773
1646,0,3,427,773
1647,2,0,123,774
1648,0,48,32,774
1649,1,0,91,775
1650,0,1,52,775
1651,0,2,64,775
1652,0,6,123,776
1653,0,6,99,776
1654,0,6,53,776
1655,0,12,123,777
1656,0,48,32,777
1657,0,12,91,777
1658,0,18,53,777
1659,0,1,194,778
1660,0,2,195,778
1662,0,1,444,779
1663,0,1,445,779
1664,0,1,446,779
1666,0,1,447,779
1667,0,5,85,780
1668,2,0,53,781
1669,2,4,91,782
1670,2,4,123,782
1671,2,4,74,782
1672,2,4,53,782
1673,1,2,20,782
1674,4,4,48,782
1675,2,4,43,782
1676,0,1,21,783
1677,0,3,91,784
1678,0,12,48,785
1679,0,24,43,785
1680,0,6,39,786
1681,0,1,449,787
1682,0,2,450,787
1683,0,1,451,787
1684,0,1,447,787
1685,0,1,391,788
1686,0,1,392,788
1687,0,1,393,788
1688,0,1,445,790
1689,0,1,447,790
1690,0,2,369,791
1691,0,2,446,791
1693,0,2,458,791
1694,0,1,486,792
1695,0,1,487,792
1696,0,1,445,792
1697,0,1,446,792
1698,0,1,447,792
1699,0,1,460,792
1700,0,1,461,792
1701,0,1,462,792
1702,0,1,463,792
1703,0,1,434,792
1704,0,1,435,792
1705,0,1,428,792
1706,0,1,430,792
1707,0,1,483,792
1708,0,6,427,792
1709,0,1,207,793
1711,0,1,450,795
1712,0,1,446,795
1713,0,1,452,795
1714,0,1,448,795
1715,0,1,473,795
1716,0,1,427,795
1717,0,2,294,796
1718,0,2,295,796
1719,0,2,296,796
1720,0,2,297,796
1721,0,1,432,796
1722,0,3,427,796
1723,0,0,485,797
1724,0,1,485,798
1725,0,1,486,798
1726,0,1,487,798
1727,0,1,443,798
1728,0,2,137,799
1729,0,8,137,800
1730,0,8,137,801
1731,0,3,137,802
1732,0,6,137,803
1733,0,5,43,804
1734,0,8,91,804
1735,0,24,53,805
1736,0,10,91,806
1737,0,10,53,806
1738,0,30,123,806
1739,0,4,141,807
1740,0,8,53,808
1741,0,6,53,809
1742,2,0,332,810
1743,1,0,332,811
1744,2,0,332,812
1745,2,0,332,813
1746,1,0,332,814
1747,1,0,332,815
1748,1,0,332,816
1749,2,0,332,817
1750,2,0,332,818
1751,4,0,332,819
1752,2,0,332,820
1753,2,0,332,821
1754,0,1,421,822
1755,0,1,422,822
1756,1,0,332,824
1757,4,0,332,825
1758,2,0,332,826
1759,1,0,332,827
1760,2,0,332,828
1761,2,0,332,829
1762,1,0,332,830
1763,4,0,332,831
1764,3,0,332,832
1765,1,0,332,833
1766,4,0,332,834
1767,3,0,332,835
1768,1,0,332,836
1769,3,0,332,837
1770,2,0,332,838
1771,2,0,332,839
1772,1,0,332,840
1773,2,0,332,841
1774,2,0,332,842
1775,1,0,332,843
1776,2,0,332,844
1777,1,0,332,845
1778,2,0,332,846
1779,1,0,332,847
1780,2,0,332,848
1781,1,0,332,849
1782,2,0,332,850
1783,4,0,332,851
1784,2,0,123,852
1785,0,1,23,853
1786,0,6,123,854
1787,0,24,123,855
1788,0,24,91,855
1789,0,40,64,856
1790,2,5,39,857
1791,2,0,39,858
1792,0,5,137,859
1793,0,4,134,860
1794,0,1,444,861
1795,0,1,445,861
1796,0,1,446,861
1797,0,1,447,861
1798,0,1,448,861
1799,0,1,386,861
1800,0,1,433,862
1801,0,1,259,862
1802,0,1,265,862
1803,0,1,267,862
1804,0,1,194,862
1805,0,2,195,862
1806,0,1,196,862
1807,0,1,214,862
1808,0,1,215,862
1809,0,1,216,862
1810,0,1,261,862
1811,0,1,263,862
1813,0,1,368,823
1814,0,1,370,823
1815,0,1,375,823
1817,1,28,13,863
1818,0,2,36,864
1819,0,24,64,865
1820,1,0,68,865
1821,6,12,127,866
1822,3,0,105,866
1823,1,22,21,867
1824,0,2,36,868
1825,0,1,445,823
1826,0,1,446,823
1827,0,1,447,823
1828,0,1,482,823
1833,0,1,205,823
1834,0,1,280,823
1835,0,1,273,823
1836,0,1,429,823
1837,0,1,431,823
1838,0,1,349,869
1839,0,1,350,869
1840,0,1,392,869
1841,0,2,391,869
1842,0,1,368,869
1844,0,2,369,869
1845,0,4,137,870
1846,0,3,137,871
1847,0,1,391,872
1848,0,24,43,873
1849,0,10,89,874
1850,0,1,462,876
1851,0,1,463,876
1852,0,2,464,876
1853,0,1,423,876
1854,0,1,196,875
1856,0,1,197,875
1857,0,1,215,875
1858,0,1,216,875
1860,0,1,217,875
1862,0,1,349,875
1863,0,1,350,875
1864,0,1,351,875
1865,0,1,445,875
1866,0,1,446,875
1867,0,1,447,875
1868,0,2,450,875
1869,0,1,451,875
1870,0,1,452,875
1871,0,1,441,877
1873,0,1,393,877
1875,0,1,445,878
1876,0,1,446,878
1877,0,1,447,878
1878,0,3,219,877
1879,0,3,220,877
1880,0,3,221,877
1881,0,1,431,879
1882,0,1,429,879
1883,0,1,430,879
1884,0,1,445,879
1885,0,1,446,879
1886,0,1,447,879
1887,0,24,43,880
1888,0,24,123,880
1889,0,24,91,880
1890,0,12,99,881
1891,0,24,43,881
1892,2,4,53,882
1893,1,2,74,883
1894,0,12,137,884
1895,0,1,137,885
1896,0,6,137,886
1897,0,5,137,887
1898,4,0,332,888
1899,5,0,332,889
1900,6,0,332,890
1901,1,0,332,891
1902,1,0,332,892
1903,1,0,332,893
1904,1,0,332,894
1905,3,0,332,895
1906,2,0,332,896
1907,4,0,332,897
1908,1,0,332,898
1909,2,0,332,899
1910,2,0,332,900
1911,4,0,332,901
1912,2,0,332,902
1913,1,0,332,903
1914,2,0,332,904
1915,2,0,332,905
1916,3,0,332,906
1917,1,0,332,907
1918,1,0,332,908
1919,1,0,332,909
1920,3,0,332,910
1921,2,0,332,911
1922,1,0,332,912
1923,2,0,332,913
1924,1,0,332,914
1925,2,0,332,915
1926,1,0,332,916
1927,1,0,332,917
1928,1,0,332,918
1929,4,0,332,919
1930,1,0,332,920
1931,1,0,332,921
1932,0,1,440,879
1933,0,1,441,879
1934,0,1,458,879
1936,0,5,427,879
1937,0,3,259,922
1938,0,1,391,922
1939,0,1,392,922
1940,0,1,458,922
1941,0,1,459,922
1942,0,3,427,922
1943,0,1,459,879
1953,0,1,429,923
1954,0,1,437,923
1955,0,1,439,923
1956,0,1,459,923
1957,0,1,440,923
1958,0,1,466,923
1959,0,1,441,923
1960,0,1,404,923
1961,0,1,405,923
1962,0,1,196,924
1963,0,8,427,923
1964,0,6,427,924
1965,0,1,348,924
1966,0,1,349,924
1967,0,1,350,924
1968,0,2,255,924
1969,0,2,256,924
1970,0,2,258,924
1971,0,1,252,924
1972,0,1,250,924
1974,0,1,251,924
1975,0,1,444,924
1976,0,1,445,924
1977,0,1,446,924
1978,0,1,367,924
1980,0,1,368,924
1981,0,1,370,924
1982,0,8,137,926
1983,0,6,137,927
1984,0,2,137,928
1985,0,4,134,929
1986,1,0,137,930
1987,0,6,137,931
1988,0,6,137,932
1989,0,9,137,933
1990,0,5,137,934
1991,0,1,137,935
1992,0,1,445,925
1993,0,1,446,925
1994,0,1,447,925
1996,0,2,254,925
1997,0,2,219,925
1999,0,1,367,937
2000,0,1,369,937
2001,0,1,418,937
2002,0,1,292,938
2003,0,1,279,938
2004,0,1,232,938
2005,0,1,245,938
2006,0,2,246,938
2007,0,1,247,938
2008,0,1,248,938
2009,0,2,250,938
2010,0,1,251,938
2011,0,1,252,938
2012,0,1,253,938
2013,0,1,355,938
2014,0,1,470,938
2015,0,1,472,938
2016,0,1,188,939
2017,1,2,53,940
2018,0,6,123,941
2019,1,32,91,942
2020,0,24,92,943
2021,0,24,74,943
2022,0,24,43,943
2023,0,7,47,944
2024,0,8,43,945
2025,1,2,43,946
2026,0,8,53,947
2027,0,4,53,948
2028,1,0,332,949
2029,1,0,332,950
2030,2,0,332,951
2031,1,0,332,952
2032,1,0,332,953
2033,2,0,332,954
2034,2,0,332,955
2035,1,0,332,956
2036,1,0,332,957
2037,1,0,332,958
2038,1,0,332,959
2039,3,0,332,960
2040,1,0,332,961
2041,0,10,137,962
2042,0,4,137,963
2043,0,4,137,964
2044,0,3,137,965
2045,0,4,137,966
2046,0,6,39,967
2047,0,1,99,967
2048,0,24,103,967
2049,0,8,123,968
2050,0,1,384,969
2051,0,8,43,970
2052,0,2,64,970
2053,0,10,123,970
2054,1,0,91,971
2055,0,1,64,972
2056,0,3,117,972
2057,0,24,123,972
2058,1,0,141,973
2059,0,1,99,974
2060,0,1,442,975
2061,0,3,254,977
2062,0,1,369,976
2063,0,1,370,976
2064,0,1,371,976
2065,1,0,332,979
2066,4,0,332,980
2067,1,0,332,981
2068,4,0,332,982
2069,1,0,332,983
2070,4,0,332,984
2071,3,0,332,985
2072,1,0,332,986
2073,3,0,332,987
2074,1,0,332,988
2075,2,0,332,989
2076,1,0,332,990
2077,1,0,332,991
2078,5,0,332,992
2079,2,0,332,993
2080,3,0,332,994
2081,1,0,332,995
2082,1,0,332,996
2083,1,0,332,997
2084,1,0,332,998
2085,1,0,332,999
2086,2,0,332,1000
2087,1,0,332,1001
2088,1,0,332,1002
2089,4,0,332,1003
2090,1,0,332,1004
2091,0,1,423,978
2092,0,1,213,978
2093,0,1,380,978
2094,0,1,381,978
2095,0,1,460,1005
2096,0,1,213,1007
2097,0,1,423,1007
2098,0,1,380,1007
2099,0,1,381,1007
2100,0,40,85,1008
2101,0,24,53,1009
2102,0,3,105,1010
2103,0,1,86,1011
2104,0,4,43,1012
2105,0,3,43,1013
2106,0,10,137,1014
2107,0,2,137,1015
2108,0,4,137,1016
2109,0,1,137,1017
2110,0,8,137,1018
2111,0,6,137,1019
2112,0,4,137,1020
2113,0,4,137,1021
2114,2,0,332,1022
2115,0,3,137,1023
2116,0,8,137,1024
2117,0,4,137,1025
2119,0,1,445,1026
2120,0,1,446,1026
2121,0,1,447,1026
2122,4,0,332,1027
2123,1,0,332,1028
2124,1,0,332,1029
2125,2,0,332,1030
2126,3,0,332,1031
2127,2,0,332,1032
2128,1,0,332,1033
2129,1,0,332,1034
2130,3,0,332,1035
2131,1,0,332,1036
2132,1,0,332,1037
2133,3,0,332,1038
2134,2,0,332,1039
2135,1,0,332,1040
2136,2,0,332,1041
2137,1,0,332,1042
2138,1,0,332,1043
2139,1,0,332,1044
2140,2,0,332,1045
2141,0,10,53,1046
2142,0,6,74,1047
2143,0,6,91,1047
2144,0,6,123,1047
2145,0,6,53,1047
2146,1,28,188,1048
2147,0,30,53,1049
2148,0,10,123,1049
2149,0,10,91,1049
2150,0,5,64,1049
2151,0,10,43,1049
2152,0,1,388,1050
2153,0,4,259,1051
2154,3,0,332,1052
2155,2,0,332,1053
2156,1,0,332,1054
2157,2,0,332,1055
2158,1,0,332,1056
2159,1,0,332,1057
2160,2,0,332,1058
2161,1,0,332,1059
2162,2,0,332,1060
2163,1,0,332,1061
2164,1,0,332,1062
2165,1,0,332,1063
2166,2,0,332,1064
2167,2,0,332,1065
2168,3,0,332,1066
2169,3,0,332,1067
2170,2,0,332,1068
2171,4,0,332,1069
2172,1,0,332,1070
2173,3,0,332,1071
2174,2,0,332,1072
2175,4,0,332,1073
2176,4,0,332,1074
2177,1,0,332,1075
2178,3,0,332,1076
2179,1,0,332,1077
2180,4,0,332,1078
2181,2,0,332,1079
2182,1,0,332,1080
2183,1,0,332,1081
2184,1,0,332,1082
2185,3,0,332,1083
2186,0,5,64,1084
2187,0,5,99,1084
2188,0,5,53,1084
2189,0,48,32,1084
2190,0,5,117,1084
2191,0,5,91,1084
2192,1,0,117,1085
2193,1,0,53,1085
2194,1,0,91,1085
2195,1,0,123,1085
2196,0,2,43,1086
2197,0,10,99,1087
2198,0,16,43,1087
2199,0,14,123,1087
2200,0,16,53,1087
2201,0,16,64,1087
2202,2,0,74,1088
2203,1,0,123,1089
2204,0,1,116,1089
2205,0,12,99,1089
2206,0,1,38,1089
2207,0,1,42,1089
2208,0,1,448,1090
2209,0,1,196,1091
2210,0,1,461,1091
2211,0,1,462,1091
2213,0,1,206,1091
2214,0,1,207,1091
2215,0,1,265,1091
2216,0,1,266,1091
2217,0,2,258,1091
2218,0,2,255,1091
2220,0,1,467,1092
2221,0,1,468,1092
2222,0,1,469,1092
2223,0,1,354,1093
2224,0,1,445,1093
2225,0,2,446,1093
2226,0,2,343,1093
2227,0,2,345,1093
2228,0,2,271,1093
2229,0,1,447,1093
2232,0,1,342,1093
2233,0,1,452,1093
2234,0,2,483,1093
2235,0,1,462,1093
2236,0,1,448,1093
2237,0,1,137,1094
2238,0,3,137,1095
2239,0,1,137,1096
2240,0,6,134,1097
2241,0,2,137,1098
2242,0,1,396,1099
2243,0,1,397,1099
2244,0,1,398,1099
2246,0,1,466,1099
2247,0,1,467,1099
2248,0,1,472,1099
2251,0,1,471,1099
2254,0,1,399,1099
2255,0,1,468,1099
2256,0,1,469,1099
2257,0,1,445,1099
2258,0,1,444,1099
2259,0,1,446,1099
2260,0,1,447,1099
2261,0,10,427,1099
2262,0,1,106,1100
2263,0,1,106,1101
2264,1,2,43,1102
2265,1,30,23,1103
2266,0,1,405,1104
2267,2,0,332,1105
2268,2,0,332,1106
2269,1,0,332,1107
2270,2,0,332,1108
2271,2,0,332,1109
2272,1,0,332,1110
2273,1,0,332,1111
2274,2,0,332,1112
2275,3,0,332,1113
2276,1,0,332,1114
2277,1,0,332,1115
2278,1,0,332,1116
2279,2,0,332,1117
2280,4,0,332,1118
2281,1,0,332,1119
2282,2,0,332,1120
2283,2,0,332,1121
2284,1,0,332,1122
2285,3,0,332,1123
2286,1,0,332,1124
2287,1,0,332,1125
2288,1,0,332,1126
2289,4,0,332,1127
2290,1,0,332,1128
2291,1,0,332,1129
2292,1,0,332,1130
2293,2,0,332,1131
2294,3,0,332,1132
2295,2,0,332,1133
2296,1,0,332,1134
2297,0,1,216,1135
2298,0,1,369,1135
2300,0,4,137,1136
2301,0,3,137,1137
2302,0,6,137,1138
2303,0,12,137,1139
2304,0,12,134,1139
2305,0,1,371,1140
2306,0,6,137,1141
2307,0,6,39,1142
2308,0,24,103,1142
2309,0,24,53,1143
2310,0,12,74,1144
2311,0,1,106,1145
2312,0,20,123,1146
2313,0,1,53,1147
2314,0,8,53,1148
2315,0,1,444,1149
2316,0,1,445,1149
2317,0,1,446,1149
2318,0,1,390,1149
2319,0,1,391,1149
2321,0,1,392,1149
2322,0,2,427,1149
2323,0,4,137,1150
2324,0,3,137,1151
2325,0,8,137,1152
2326,1,0,332,1153
2327,1,0,332,1154
2328,2,0,332,1155
2329,1,0,332,1156
2330,1,0,332,1157
2331,2,0,332,1158
2332,3,0,332,1159
2333,1,0,332,1160
2334,2,0,332,1161
2335,1,0,332,1162
2336,2,0,332,1163
2337,1,0,332,1164
2338,1,0,332,1165
2339,3,0,332,1166
2340,1,0,332,1167
2341,2,0,332,1168
2342,3,0,332,1169
2343,1,0,332,1170
2344,1,0,332,1171
2345,3,0,332,1172
2346,0,2,43,1173
2347,1,0,68,1174
2348,0,12,137,1175
2349,1,0,332,1176
2350,1,0,332,1177
2351,2,0,332,1178
2352,2,0,332,1179
2353,1,0,332,1180
2354,1,0,332,1181
2355,2,0,332,1182
2356,1,0,332,1183
2357,2,0,332,1184
2358,3,0,332,1185
2359,0,7,137,1186
2360,0,1,116,1187
2361,0,10,96,1188
2362,2,0,332,1189
2363,2,0,332,1190
2364,1,0,332,1191
2365,1,0,332,1192
2366,3,0,332,1193
2367,0,1,116,1194
2368,1,0,332,1195
2369,2,0,489,1196
2370,1,0,332,1197
2371,3,0,489,1198
2372,1,0,489,1199
2373,1,0,489,1200
2374,2,0,489,1201
2375,2,0,332,1202
2376,1,0,489,1203
2377,1,0,332,1204
2378,1,0,332,1205
2379,2,0,332,1207
2380,1,0,489,1208
2381,1,0,332,1209
2382,0,4,137,1210
2383,3,0,137,1211
2384,1,0,134,1211
2385,0,32,137,1212
2386,0,2,137,1213
2387,0,9,137,1214
2388,0,24,91,1215
2389,0,1,22,1215
2390,0,24,64,1215
2391,1,2,53,1215
2392,1,2,74,1215
2393,1,2,123,1215
2394,0,24,107,1216
2395,2,28,173,1217
2396,0,12,91,1218
2397,0,24,123,1218
2398,0,12,43,1218
2399,1,0,123,1219
2400,0,3,189,1220
2401,1,2,123,1221
2402,1,0,332,1222
2403,4,0,332,1223
2404,5,0,332,1224
2405,1,0,332,1225
2406,2,0,332,1226
2407,2,0,332,1227
2408,2,0,332,1228
2409,1,0,332,1229
2410,2,0,332,1230
2411,2,0,332,1231
2412,1,0,332,1232
2413,3,0,332,1233
2414,2,0,332,1234
2415,2,0,332,1235
2416,1,0,332,1236
2417,1,0,332,1237
2418,1,0,332,1238
2419,1,0,332,1239
2420,1,0,332,1240
2421,1,0,332,1241
2422,4,0,332,1242
2423,4,0,332,1243
2424,2,0,332,1244
2425,2,0,332,1245
2426,2,0,332,1246
2427,1,0,332,1247
2428,1,0,332,1248
2429,4,0,332,1249
2430,5,0,332,1250
2431,2,0,332,1251
2432,0,2,137,1252
2433,0,4,137,1253
2434,0,16,137,1254
2435,0,8,137,1255
2436,0,12,134,1256
2437,1,0,332,1257
2438,1,0,332,1258
2439,1,0,332,1259
2440,2,0,332,1260
2441,2,0,332,1261
2442,1,0,332,1262
2443,3,0,332,1263
2444,0,2,51,1264
2445,0,50,56,1265
2446,0,24,134,1266
2447,0,16,137,1267
2448,0,8,134,1267
2449,0,6,134,1268
2450,0,1,188,1269
2451,0,2,36,1269
2452,0,1,68,1269
2453,0,1,9,1269
2454,0,1,63,1269
2455,0,1,86,1269
2456,0,1,53,1269
2457,0,1,99,1269
2458,0,1,92,1269
2459,0,1,91,1269
2460,0,1,64,1269
2461,0,1,77,1269
2462,0,1,117,1269
2463,0,1,94,1269
2464,0,1,121,1269
2465,0,1,115,1269
2466,0,1,87,1269
2467,0,2,42,1269
2468,0,1,116,1269
2469,0,1,38,1269
2470,0,1,81,1269
2471,0,6,50,1269
2472,0,1,85,1269
2473,0,1,141,1269
2474,0,1,13,1269
2475,0,1,102,1269
2476,0,1,48,1269
2477,0,1,1,1269
2478,0,1,69,1269
2479,0,1,21,1269
2480,0,1,62,1269
2481,0,1,90,1269
2482,0,1,98,1269
2483,0,1,58,1269
2484,0,1,43,1269
2485,0,1,21,1270
2486,0,1,58,1270
2487,0,1,90,1270
2488,0,1,98,1270
2489,0,1,20,1270
2490,0,1,62,1270
2491,0,1,87,1270
2492,0,1,141,1270
2493,0,1,115,1270
2494,0,1,64,1270
2495,0,1,40,1270
2496,0,1,110,1270
2497,0,1,16,1270
2498,0,1,72,1270
2499,0,1,48,1270
2500,0,1,102,1270
2501,0,1,49,1270
2502,0,1,43,1270
2503,0,1,53,1270
2504,0,1,127,1270
2505,0,1,99,1270
2506,0,1,92,1270
2507,0,1,34,1270
2508,0,1,36,1270
2509,0,1,188,1270
2510,0,1,13,1270
2511,0,1,85,1270
2512,0,1,63,1270
2513,0,1,9,1270
2514,0,1,79,1270
2515,0,1,51,1270
2516,0,1,68,1270
2517,0,1,189,1270
2518,0,1,103,1270
2519,0,1,26,1270
2520,0,1,74,1270
2521,0,1,121,1270
2522,0,1,94,1270
2523,0,1,91,1270
2524,0,1,123,1270
2525,0,1,109,1270
2526,0,1,33,1270
2527,0,1,86,1270
2528,0,1,38,1270
2529,0,1,39,1270
2530,0,1,22,1270
2531,0,1,173,1270
2532,0,1,116,1270
2533,0,2,172,1270
2534,0,1,316,1271
2535,0,1,317,1271
2536,0,4,43,1272
2537,0,6,123,1272
2538,0,6,74,1272
2539,3,0,332,1273
2540,2,0,332,1274
2541,4,0,332,1275
2542,6,0,332,1276
2543,2,0,332,1277
2544,1,0,332,1278
2545,2,0,332,1279
2546,1,0,332,1280
2547,4,0,332,1281
2548,1,0,332,1282
2549,1,0,332,1283
2550,3,0,332,1284
2551,1,0,332,1285
2552,1,0,332,1286
2553,1,0,332,1287
2554,1,0,332,1288
2555,1,0,332,1289
2556,0,16,134,1290
2557,0,4,137,1291
2558,0,3,137,1292
2559,0,4,137,1293
2560,0,8,137,1294
2561,0,6,1,1295
2562,3,0,116,1296
2563,0,1,90,1297
2564,2,0,489,1298
2565,1,0,489,1299
2566,2,0,332,1299
2567,1,0,489,1300
2568,2,0,489,1301
2569,4,0,332,1302
2570,3,0,489,1303
2571,1,0,489,1304
2572,1,0,332,1304
2573,1,0,489,1305
2574,1,0,332,1306
2575,2,0,332,1307
2576,3,0,332,1308
2577,1,0,332,1309
2578,1,0,489,1310
2579,1,0,489,1311
2580,2,0,489,1312
2581,2,0,332,1313
2582,1,0,489,1314
2583,2,0,489,1315
2584,2,0,64,1316
2585,0,1,116,1317
2586,0,37,85,1318
2587,2,0,103,1319
2588,0,18,25,1320
2589,1,2,123,1321
2590,1,2,53,1321
2591,1,0,123,1322
2592,0,1,25,1322
2593,0,1,85,1322
2594,1,0,137,1323
2595,0,12,137,1324
2596,1,0,489,1325
2597,1,0,332,1326
2598,1,0,332,1327
2599,1,0,489,1328
2600,1,0,332,1329
2601,1,0,332,1330
2602,3,0,332,1331
2603,1,0,332,1332
2604,1,0,332,1333
2605,1,0,332,1334
2606,2,0,332,1335
2607,1,0,332,1336
2608,1,0,332,1337
2609,5,0,332,1338
2610,1,0,489,1339
2611,4,0,332,1340
2612,1,0,332,1341
2613,1,0,489,1342
2614,1,0,489,1343
2615,0,9,137,1344
2616,0,4,137,1345
2617,0,40,188,1346
2618,0,6,48,1347
2619,0,12,53,1347
2620,0,12,43,1347
2621,0,12,117,1347
2622,0,1,48,1348
2623,0,8,74,1348
2624,0,1,23,1349
2625,0,1,39,1350
2626,0,2,56,1351
2627,0,25,23,1352
2628,0,5,43,1353
2629,4,8,43,1354
2630,1,2,53,1354
2631,2,4,91,1354
2632,1,2,74,1354
2633,0,16,53,1355
2634,1,0,56,1356
2635,0,1,64,1357
2636,0,25,128,1358
2637,0,42,74,1359
2638,1,0,332,1360
2639,1,0,489,1360
2640,2,0,332,1361
